year,msa_code,sector,estabs_entry,estabs_exit,net_openings,job_creation,job_destruction,job_net,firms,growth_rate,closure_rate
2008,47420,44-45,5.0,7.0,-2.0,290,168,122,87,1.4022988505747127,1.4
2008,47460,44-45,14.0,20.0,-6.0,366,233,133,186,0.7150537634408602,1.4285714285714286
2008,47540,44-45,11.0,10.0,1.0,180,217,-37,157,-0.2356687898089172,0.9090909090909091
2008,47580,44-45,47.0,58.0,-11.0,1242,966,276,390,0.7076923076923077,1.2340425531914894
2008,47620,44-45,6.0,7.0,-1.0,423,174,249,131,1.900763358778626,1.1666666666666667
2008,47660,44-45,9.0,16.0,-7.0,158,247,-89,124,-0.717741935483871,1.7777777777777777
2008,47700,44-45,23.0,25.0,-2.0,294,421,-127,250,-0.508,1.0869565217391304
2008,47780,44-45,10.0,7.0,3.0,171,186,-15,106,-0.14150943396226415,0.7
2008,47820,44-45,13.0,14.0,-1.0,239,197,42,172,0.2441860465116279,1.0769230769230769
2008,47900,44-45,1261.0,1477.0,-216.0,32154,36662,-4508,9387,-0.4802386278896346,1.1712926249008724
2008,47920,44-45,13.0,10.0,3.0,324,206,118,173,0.6820809248554913,0.7692307692307693
2008,47930,44-45,88.0,123.0,-35.0,1687,2962,-1275,1034,-1.2330754352030948,1.3977272727272727
2008,47940,44-45,37.0,54.0,-17.0,1028,824,204,506,0.4031620553359684,1.4594594594594594
2008,47980,44-45,14.0,8.0,6.0,293,217,76,172,0.4418604651162791,0.5714285714285714
2008,48020,44-45,24.0,15.0,9.0,448,531,-83,249,-0.3333333333333333,0.625
2008,48060,44-45,20.0,31.0,-11.0,800,723,77,363,0.21212121212121213,1.55
2008,48140,44-45,33.0,37.0,-4.0,671,1929,-1258,382,-3.2931937172774868,1.121212121212121
2008,48180,44-45,21.0,25.0,-4.0,376,485,-109,247,-0.44129554655870445,1.1904761904761905
2008,48200,44-45,25.0,29.0,-4.0,378,352,26,226,0.11504424778761062,1.16
2008,48220,44-45,11.0,15.0,-4.0,291,149,142,161,0.8819875776397516,1.3636363636363635
2008,48260,44-45,18.0,28.0,-10.0,393,525,-132,317,-0.416403785488959,1.5555555555555556
2008,48300,44-45,51.0,34.0,17.0,841,605,236,429,0.5501165501165501,0.6666666666666666
2008,48460,44-45,15.0,38.0,-23.0,214,306,-92,195,-0.4717948717948718,2.533333333333333
2008,48540,44-45,35.0,48.0,-13.0,1043,1344,-301,471,-0.6390658174097664,1.3714285714285714
2008,48580,44-45,25.0,35.0,-10.0,453,472,-19,330,-0.05757575757575758,1.4
2008,48620,44-45,144.0,181.0,-37.0,4573,3412,1161,1380,0.841304347826087,1.2569444444444444
2008,48660,44-45,34.0,42.0,-8.0,1000,1042,-42,463,-0.09071274298056156,1.2352941176470589
2008,48680,44-45,25.0,18.0,7.0,868,457,411,150,2.74,0.72
2008,48700,44-45,23.0,24.0,-1.0,750,584,166,402,0.4129353233830846,1.0434782608695652
2008,48780,44-45,4.0,4.0,0.0,124,110,14,105,0.13333333333333333,1.0
2008,48820,44-45,18.0,16.0,2.0,347,411,-64,214,-0.29906542056074764,0.8888888888888888
2008,48900,44-45,134.0,161.0,-27.0,2698,2597,101,1135,0.08898678414096917,1.2014925373134329
2008,48940,44-45,4.0,5.0,-1.0,144,202,-58,128,-0.453125,1.25
2008,48980,44-45,20.0,34.0,-14.0,380,586,-206,281,-0.7330960854092526,1.7
2008,49010,44-45,13.0,16.0,-3.0,195,227,-32,130,-0.24615384615384614,1.2307692307692308
2008,49020,44-45,40.0,33.0,7.0,627,805,-178,444,-0.4009009009009009,0.825
2008,49080,44-45,5.0,7.0,-2.0,74,104,-30,70,-0.42857142857142855,1.4
2008,49100,44-45,11.0,15.0,-4.0,229,385,-156,177,-0.8813559322033898,1.3636363636363635
2008,49180,44-45,157.0,185.0,-28.0,3635,3802,-167,1531,-0.10907903331156107,1.178343949044586
2008,49220,44-45,17.0,22.0,-5.0,443,404,39,256,0.15234375,1.2941176470588236
2008,49260,44-45,7.0,6.0,1.0,179,105,74,103,0.7184466019417476,0.8571428571428571
2008,49300,44-45,23.0,30.0,-7.0,602,348,254,318,0.7987421383647799,1.3043478260869565
2008,49340,44-45,180.0,209.0,-29.0,4503,4401,102,1844,0.055314533622559656,1.1611111111111112
2008,49380,44-45,3.0,9.0,-6.0,119,216,-97,104,-0.9326923076923077,3.0
2008,49420,44-45,57.0,74.0,-17.0,1254,1202,52,607,0.085667215815486,1.2982456140350878
2008,49460,44-45,4.0,9.0,-5.0,151,149,2,123,0.016260162601626018,2.25
2008,49620,44-45,77.0,93.0,-16.0,2555,2373,182,860,0.2116279069767442,1.2077922077922079
2008,49660,44-45,103.0,172.0,-69.0,2420,2841,-421,1156,-0.36418685121107264,1.6699029126213591
2008,49700,44-45,34.0,47.0,-13.0,673,669,4,352,0.011363636363636364,1.3823529411764706
2008,49740,44-45,37.0,51.0,-14.0,1442,1273,169,361,0.46814404432132967,1.3783783783783783
2008,49780,44-45,21.0,30.0,-9.0,503,664,-161,298,-0.540268456375839,1.4285714285714286
2008,49820,44-45,0.0,3.0,-3.0,88,85,3,34,0.08823529411764706,0.0
2009,10100,44-45,11.0,18.0,-7.0,220,229,-9,198,-0.045454545454545456,1.6363636363636365
2009,10140,44-45,22.0,17.0,5.0,177,437,-260,252,-1.0317460317460319,0.7727272727272727
2009,10180,44-45,37.0,41.0,-4.0,797,1217,-420,437,-0.9610983981693364,1.1081081081081081
2009,10220,44-45,11.0,11.0,0.0,200,196,4,146,0.0273972602739726,1.0
2009,10300,44-45,14.0,29.0,-15.0,363,481,-118,273,-0.43223443223443225,2.0714285714285716
2009,10420,44-45,122.0,185.0,-63.0,3455,5383,-1928,1373,-1.4042243262927896,1.5163934426229508
2009,10460,44-45,14.0,13.0,1.0,249,293,-44,163,-0.26993865030674846,0.9285714285714286
2009,10480,44-45,5.0,8.0,-3.0,179,146,33,97,0.3402061855670103,1.6
2009,10500,44-45,40.0,42.0,-2.0,865,1215,-350,517,-0.6769825918762089,1.05
2009,10540,44-45,23.0,22.0,1.0,308,545,-237,294,-0.8061224489795918,0.9565217391304348
2009,10580,44-45,185.0,237.0,-52.0,3391,5528,-2137,1890,-1.1306878306878307,1.281081081081081
2009,10620,44-45,13.0,16.0,-3.0,190,368,-178,190,-0.9368421052631579,1.2307692307692308
2009,10660,44-45,4.0,10.0,-6.0,78,194,-116,121,-0.9586776859504132,2.5
2009,10700,44-45,32.0,37.0,-5.0,305,589,-284,338,-0.8402366863905325,1.15625
2009,10740,44-45,165.0,222.0,-57.0,4113,6514,-2401,1563,-1.5361484325015995,1.3454545454545455
2009,10760,44-45,13.0,14.0,-1.0,205,225,-20,131,-0.15267175572519084,1.0769230769230769
2009,10780,44-45,39.0,50.0,-11.0,1091,1216,-125,489,-0.2556237218813906,1.2820512820512822
2009,10820,44-45,16.0,19.0,-3.0,284,464,-180,209,-0.861244019138756,1.1875
2009,10860,44-45,7.0,9.0,-2.0,222,204,18,140,0.12857142857142856,1.2857142857142858
2009,10900,44-45,169.0,240.0,-71.0,3135,5781,-2646,1847,-1.4325933946940985,1.4201183431952662
2009,10940,44-45,4.0,9.0,-5.0,66,166,-100,123,-0.8130081300813008,2.25
2009,10980,44-45,10.0,10.0,0.0,73,150,-77,138,-0.5579710144927537,1.0
2009,11020,44-45,21.0,39.0,-18.0,620,1158,-538,444,-1.2117117117117118,1.8571428571428572
2009,11060,44-45,0.0,5.0,-5.0,80,147,-67,99,-0.6767676767676768,0.0
2009,11100,44-45,65.0,66.0,-1.0,1199,1664,-465,637,-0.7299843014128728,1.0153846153846153
2009,11140,44-45,13.0,20.0,-7.0,168,251,-83,145,-0.5724137931034483,1.5384615384615385
2009,11180,44-45,20.0,21.0,-1.0,435,502,-67,291,-0.23024054982817868,1.05
2009,11200,44-45,38.0,46.0,-8.0,755,998,-243,467,-0.5203426124197003,1.2105263157894737
2009,11220,44-45,9.0,9.0,0.0,87,246,-159,128,-1.2421875,1.0
2009,11260,44-45,99.0,111.0,-12.0,2025,2872,-847,740,-1.1445945945945946,1.121212121212121
2009,11360,44-45,12.0,18.0,-6.0,191,370,-179,202,-0.8861386138613861,1.5
2009,11380,44-45,4.0,3.0,1.0,46,50,-4,31,-0.12903225806451613,0.75
2009,11420,44-45,12.0,15.0,-3.0,239,325,-86,165,-0.5212121212121212,1.25
2009,11460,44-45,79.0,107.0,-28.0,1746,2636,-890,860,-1.0348837209302326,1.3544303797468353
2009,11500,44-45,29.0,43.0,-14.0,435,1126,-691,370,-1.8675675675675676,1.4827586206896552
2009,11540,44-45,45.0,75.0,-30.0,1189,1938,-749,631,-1.1870047543581617,1.6666666666666667
2009,11580,44-45,4.0,4.0,0.0,46,122,-76,69,-1.1014492753623188,1.0
2009,11620,44-45,16.0,11.0,5.0,306,272,34,229,0.14847161572052403,0.6875
2009,11660,44-45,5.0,7.0,-2.0,85,136,-51,87,-0.5862068965517241,1.4
2009,11680,44-45,8.0,8.0,0.0,129,147,-18,113,-0.1592920353982301,1.0
2009,11700,44-45,99.0,161.0,-62.0,1653,3235,-1582,1130,-1.4,1.6262626262626263
2009,11740,44-45,6.0,18.0,-12.0,129,216,-87,140,-0.6214285714285714,3.0
2009,11820,44-45,21.0,21.0,0.0,298,451,-153,260,-0.5884615384615385,1.0
2009,11860,44-45,3.0,4.0,-1.0,42,101,-59,53,-1.1132075471698113,1.3333333333333333
2009,11900,44-45,9.0,11.0,-2.0,330,351,-21,167,-0.12574850299401197,1.2222222222222223
2009,11940,44-45,17.0,18.0,-1.0,276,380,-104,158,-0.6582278481012658,1.0588235294117647
2009,11980,44-45,14.0,27.0,-13.0,188,358,-170,174,-0.9770114942528736,1.9285714285714286
2009,12020,44-45,45.0,66.0,-21.0,1081,1349,-268,550,-0.48727272727272725,1.4666666666666666
2009,12060,44-45,1547.0,2112.0,-565.0,23985,49424,-25439,9586,-2.653765908616733,1.3652230122818358
2009,12100,44-45,117.0,161.0,-44.0,1706,3334,-1628,1196,-1.3612040133779264,1.376068376068376
2009,12140,44-45,4.0,11.0,-7.0,76,277,-201,115,-1.7478260869565216,2.75
2009,12180,44-45,11.0,28.0,-17.0,199,639,-440,216,-2.037037037037037,2.5454545454545454
2009,12220,44-45,39.0,34.0,5.0,665,1032,-367,417,-0.8800959232613909,0.8717948717948718
2009,12260,44-45,107.0,194.0,-87.0,2988,3981,-993,1208,-0.8220198675496688,1.8130841121495327
2009,12300,44-45,28.0,38.0,-10.0,541,1040,-499,438,-1.139269406392694,1.3571428571428572
2009,12380,44-45,7.0,14.0,-7.0,375,255,120,136,0.8823529411764706,2.0
2009,12420,44-45,453.0,485.0,-32.0,9872,12425,-2553,3069,-0.8318670576735093,1.0706401766004414
2009,12460,44-45,6.0,10.0,-4.0,111,414,-303,129,-2.3488372093023258,1.6666666666666667
2009,12520,44-45,5.0,5.0,0.0,106,89,17,81,0.20987654320987653,1.0
2009,12540,44-45,156.0,201.0,-45.0,2309,5501,-3192,1402,-2.276747503566334,1.2884615384615385
2009,12580,44-45,643.0,917.0,-274.0,12565,20934,-8369,5425,-1.542672811059908,1.4261275272161742
2009,12620,44-45,39.0,67.0,-28.0,1073,1582,-509,574,-0.8867595818815331,1.7179487179487178
2009,12660,44-45,20.0,23.0,-3.0,451,507,-56,268,-0.208955223880597,1.15
2009,12700,44-45,105.0,148.0,-43.0,1296,2807,-1511,1066,-1.4174484052532832,1.4095238095238096
2009,12740,44-45,25.0,18.0,7.0,457,459,-2,324,-0.006172839506172839,0.72
2009,12780,44-45,7.0,9.0,-2.0,158,214,-56,160,-0.35,1.2857142857142858
2009,12860,44-45,26.0,8.0,18.0,407,239,168,189,0.8888888888888888,0.3076923076923077
2009,12900,44-45,11.0,9.0,2.0,170,156,14,145,0.09655172413793103,0.8181818181818182
2009,12940,44-45,231.0,251.0,-20.0,5025,5774,-749,1941,-0.3858835651725914,1.0865800865800865
2009,12980,44-45,31.0,47.0,-16.0,646,1254,-608,385,-1.5792207792207793,1.5161290322580645
2009,13020,44-45,15.0,20.0,-5.0,413,636,-223,325,-0.6861538461538461,1.3333333333333333
2009,13060,44-45,9.0,17.0,-8.0,138,131,7,129,0.05426356589147287,1.8888888888888888
2009,13100,44-45,4.0,6.0,-2.0,83,159,-76,106,-0.7169811320754716,1.5
2009,13140,44-45,102.0,125.0,-23.0,2330,2701,-371,949,-0.3909378292939937,1.2254901960784315
2009,13180,44-45,7.0,24.0,-17.0,246,480,-234,197,-1.1878172588832487,3.4285714285714284
2009,13220,44-45,32.0,30.0,2.0,531,742,-211,383,-0.5509138381201044,0.9375
2009,13260,44-45,11.0,14.0,-3.0,125,206,-81,139,-0.5827338129496403,1.2727272727272727
2009,13300,44-45,5.0,9.0,-4.0,31,143,-112,67,-1.671641791044776,1.8
2009,13340,44-45,7.0,16.0,-9.0,82,297,-215,128,-1.6796875,2.2857142857142856
2009,13380,44-45,38.0,60.0,-22.0,697,1478,-781,684,-1.141812865497076,1.5789473684210527
2009,13420,44-45,9.0,12.0,-3.0,159,402,-243,196,-1.239795918367347,1.3333333333333333
2009,13460,44-45,62.0,136.0,-74.0,812,2369,-1557,721,-2.159500693481276,2.193548387096774
2009,13540,44-45,13.0,26.0,-13.0,182,489,-307,259,-1.1853281853281854,2.0
2009,13660,44-45,11.0,8.0,3.0,203,175,28,145,0.19310344827586207,0.7272727272727273
2009,13700,44-45,0.0,8.0,-8.0,116,115,1,91,0.01098901098901099,0.0
2009,13740,44-45,40.0,58.0,-18.0,1049,1478,-429,644,-0.6661490683229814,1.45
2009,13780,44-45,47.0,45.0,2.0,899,1326,-427,601,-0.7104825291181365,0.9574468085106383
2009,13820,44-45,284.0,419.0,-135.0,5802,9779,-3977,2829,-1.4057971014492754,1.4753521126760563
2009,13860,44-45,4.0,7.0,-3.0,123,122,1,86,0.011627906976744186,1.75
2009,13900,44-45,28.0,32.0,-4.0,478,856,-378,387,-0.9767441860465116,1.1428571428571428
2009,13940,44-45,10.0,12.0,-2.0,220,231,-11,100,-0.11,1.2
2009,13980,44-45,30.0,41.0,-11.0,643,1189,-546,445,-1.2269662921348314,1.3666666666666667
2009,14010,44-45,23.0,42.0,-19.0,755,1249,-494,454,-1.0881057268722467,1.826086956521739
2009,14020,44-45,24.0,49.0,-25.0,752,1019,-267,394,-0.6776649746192893,2.0416666666666665
2009,14100,44-45,9.0,23.0,-14.0,281,398,-117,217,-0.5391705069124424,2.5555555555555554
2009,14140,44-45,23.0,38.0,-15.0,414,730,-316,351,-0.9002849002849003,1.6521739130434783
2009,14180,44-45,15.0,26.0,-11.0,256,271,-15,124,-0.12096774193548387,1.7333333333333334
2009,14220,44-45,7.0,10.0,-3.0,139,253,-114,126,-0.9047619047619048,1.4285714285714286
2009,14260,44-45,161.0,230.0,-69.0,2009,5723,-3714,1279,-2.9038311180609853,1.4285714285714286
2009,14300,44-45,4.0,9.0,-5.0,74,166,-92,59,-1.5593220338983051,2.25
2009,14380,44-45,20.0,37.0,-17.0,237,464,-227,240,-0.9458333333333333,1.85
2009,14420,44-45,5.0,5.0,0.0,74,67,7,62,0.11290322580645161,1.0
2009,14460,44-45,1140.0,1442.0,-302.0,24572,34848,-10276,10322,-0.9955434993218368,1.2649122807017543
2009,14500,44-45,95.0,119.0,-24.0,1492,2571,-1079,897,-1.2028985507246377,1.2526315789473683
2009,14540,44-45,35.0,55.0,-20.0,537,1091,-554,472,-1.173728813559322,1.5714285714285714
2009,14580,44-45,28.0,51.0,-23.0,417,1231,-814,499,-1.6312625250501003,1.8214285714285714
2009,14620,44-45,3.0,10.0,-7.0,132,265,-133,128,-1.0390625,3.3333333333333335
2009,14660,44-45,30.0,44.0,-14.0,571,928,-357,420,-0.85,1.4666666666666666
2009,14700,44-45,41.0,47.0,-6.0,1108,717,391,306,1.2777777777777777,1.146341463414634
2009,14710,44-45,19.0,20.0,-1.0,221,478,-257,252,-1.0198412698412698,1.0526315789473684
2009,14720,44-45,25.0,34.0,-9.0,320,506,-186,266,-0.6992481203007519,1.36
2009,14740,44-45,47.0,63.0,-16.0,885,2057,-1172,622,-1.8842443729903537,1.3404255319148937
2009,14780,44-45,8.0,14.0,-6.0,166,141,25,136,0.18382352941176472,1.75
2009,14820,44-45,10.0,11.0,-1.0,200,227,-27,110,-0.24545454545454545,1.1
2009,14860,44-45,251.0,336.0,-85.0,4034,8195,-4161,2596,-1.6028505392912173,1.3386454183266931
2009,14940,44-45,6.0,7.0,-1.0,124,162,-38,131,-0.2900763358778626,1.1666666666666667
2009,15020,44-45,14.0,17.0,-3.0,192,400,-208,148,-1.4054054054054055,1.2142857142857142
2009,15060,44-45,6.0,10.0,-4.0,45,167,-122,83,-1.4698795180722892,1.6666666666666667
2009,15100,44-45,8.0,11.0,-3.0,140,178,-38,106,-0.3584905660377358,1.375
2009,15180,44-45,92.0,116.0,-24.0,2101,3127,-1026,762,-1.3464566929133859,1.2608695652173914
2009,15220,44-45,10.0,14.0,-4.0,187,222,-35,145,-0.2413793103448276,1.4
2009,15260,44-45,54.0,69.0,-15.0,509,995,-486,451,-1.0776053215077606,1.2777777777777777
2009,15340,44-45,5.0,6.0,-1.0,83,193,-110,121,-0.9090909090909091,1.2
2009,15380,44-45,241.0,290.0,-49.0,5020,7158,-2138,2358,-0.9067005937234945,1.2033195020746887
2009,15420,44-45,8.0,11.0,-3.0,196,233,-37,156,-0.23717948717948717,1.375
2009,15460,44-45,16.0,10.0,6.0,287,298,-11,201,-0.05472636815920398,0.625
2009,15500,44-45,40.0,56.0,-16.0,819,1372,-553,449,-1.2316258351893097,1.4
2009,15540,44-45,69.0,90.0,-21.0,1180,2066,-886,809,-1.0951792336217552,1.3043478260869565
2009,15580,44-45,9.0,15.0,-6.0,108,250,-142,154,-0.922077922077922,1.6666666666666667
2009,15620,44-45,7.0,11.0,-4.0,150,179,-29,170,-0.17058823529411765,1.5714285714285714
2009,15660,44-45,19.0,29.0,-10.0,178,442,-264,192,-1.375,1.5263157894736843
2009,15700,44-45,15.0,9.0,6.0,85,178,-93,110,-0.8454545454545455,0.6
2009,15740,44-45,6.0,13.0,-7.0,178,225,-47,134,-0.35074626865671643,2.1666666666666665
2009,15780,44-45,3.0,9.0,-6.0,158,129,29,109,0.26605504587155965,3.0
2009,15820,44-45,9.0,16.0,-7.0,96,234,-138,139,-0.9928057553956835,1.7777777777777777
2009,15860,44-45,7.0,16.0,-9.0,137,183,-46,114,-0.40350877192982454,2.2857142857142856
2009,15900,44-45,9.0,10.0,-1.0,153,125,28,105,0.26666666666666666,1.1111111111111112
2009,15940,44-45,66.0,116.0,-50.0,1752,2657,-905,944,-0.9586864406779662,1.7575757575757576
2009,15980,44-45,260.0,305.0,-45.0,4057,7066,-3009,1500,-2.006,1.1730769230769231
2009,16020,44-45,38.0,44.0,-6.0,516,725,-209,417,-0.5011990407673861,1.1578947368421053
2009,16060,44-45,8.0,14.0,-6.0,212,491,-279,193,-1.4455958549222798,1.75
2009,16100,44-45,13.0,11.0,2.0,339,263,76,148,0.5135135135135135,0.8461538461538461
2009,16140,44-45,4.0,8.0,-4.0,80,134,-54,136,-0.39705882352941174,2.0
2009,16180,44-45,15.0,25.0,-10.0,295,513,-218,179,-1.217877094972067,1.6666666666666667
2009,16220,44-45,20.0,28.0,-8.0,710,853,-143,324,-0.44135802469135804,1.4
2009,16260,44-45,13.0,17.0,-4.0,214,330,-116,157,-0.7388535031847133,1.3076923076923077
2009,16300,44-45,46.0,78.0,-32.0,1487,1486,1,647,0.0015455950540958269,1.6956521739130435
2009,16340,44-45,10.0,15.0,-5.0,79,145,-66,114,-0.5789473684210527,1.5
2009,16380,44-45,8.0,9.0,-1.0,252,208,44,148,0.2972972972972973,1.125
2009,16460,44-45,5.0,10.0,-5.0,133,128,5,132,0.03787878787878788,2.0
2009,16500,44-45,15.0,26.0,-11.0,324,521,-197,287,-0.686411149825784,1.7333333333333334
2009,16540,44-45,28.0,36.0,-8.0,583,897,-314,401,-0.7830423940149626,1.2857142857142858
2009,16580,44-45,38.0,60.0,-22.0,1007,1607,-600,519,-1.1560693641618498,1.5789473684210527
2009,16620,44-45,52.0,64.0,-12.0,870,1443,-573,606,-0.9455445544554455,1.2307692307692308
2009,16660,44-45,11.0,15.0,-4.0,165,585,-420,150,-2.8,1.3636363636363635
2009,16700,44-45,185.0,261.0,-76.0,3237,5372,-2135,1679,-1.2715902322811197,1.4108108108108108
2009,16740,44-45,617.0,784.0,-167.0,10226,17499,-7273,4294,-1.6937587331159758,1.2706645056726094
2009,16820,44-45,59.0,69.0,-10.0,961,1608,-647,648,-0.9984567901234568,1.1694915254237288
2009,16860,44-45,115.0,189.0,-74.0,2057,4046,-1989,1274,-1.5612244897959184,1.6434782608695653
2009,16940,44-45,27.0,21.0,6.0,327,502,-175,293,-0.5972696245733788,0.7777777777777778
2009,16980,44-45,2000.0,2849.0,-849.0,38003,84424,-46421,16105,-2.8823967711890717,1.4245
2009,17020,44-45,50.0,75.0,-25.0,1020,1407,-387,613,-0.6313213703099511,1.5
2009,17060,44-45,11.0,16.0,-5.0,387,408,-21,202,-0.10396039603960396,1.4545454545454546
2009,17140,44-45,440.0,624.0,-184.0,13482,16403,-2921,3669,-0.7961297356227856,1.4181818181818182
2009,17220,44-45,10.0,15.0,-5.0,411,509,-98,271,-0.36162361623616235,1.5
2009,17260,44-45,4.0,13.0,-9.0,60,141,-81,106,-0.7641509433962265,3.25
2009,17300,44-45,52.0,58.0,-6.0,1108,1101,7,613,0.011419249592169658,1.1153846153846154
2009,17340,44-45,9.0,20.0,-11.0,159,235,-76,151,-0.5033112582781457,2.2222222222222223
2009,17380,44-45,10.0,16.0,-6.0,108,241,-133,142,-0.9366197183098591,1.6
2009,17410,44-45,436.0,683.0,-247.0,9581,15013,-5432,4232,-1.283553875236295,1.56651376146789
2009,17420,44-45,27.0,37.0,-10.0,430,706,-276,317,-0.8706624605678234,1.3703703703703705
2009,17500,44-45,8.0,15.0,-7.0,62,201,-139,105,-1.3238095238095238,1.875
2009,17540,44-45,12.0,14.0,-2.0,269,290,-21,165,-0.12727272727272726,1.1666666666666667
2009,17580,44-45,8.0,15.0,-7.0,172,343,-171,185,-0.9243243243243243,1.875
2009,17650,44-45,13.0,11.0,2.0,157,165,-8,160,-0.05,0.8461538461538461
2009,17660,44-45,45.0,72.0,-27.0,632,1225,-593,479,-1.2379958246346556,1.6
2009,17740,44-45,4.0,13.0,-9.0,96,210,-114,119,-0.957983193277311,3.25
2009,17780,44-45,53.0,73.0,-20.0,1272,1431,-159,565,-0.2814159292035398,1.3773584905660377
2009,17820,44-45,162.0,201.0,-39.0,2275,5060,-2785,1371,-2.0313639679066373,1.2407407407407407
2009,17860,44-45,42.0,48.0,-6.0,954,1361,-407,555,-0.7333333333333333,1.1428571428571428
2009,17900,44-45,177.0,218.0,-41.0,3306,5666,-2360,1654,-1.426844014510278,1.231638418079096
2009,17980,44-45,83.0,94.0,-11.0,1219,2639,-1420,750,-1.8933333333333333,1.1325301204819278
2009,18020,44-45,17.0,29.0,-12.0,375,634,-259,252,-1.0277777777777777,1.7058823529411764
2009,18060,44-45,18.0,44.0,-26.0,280,602,-322,287,-1.1219512195121952,2.4444444444444446
2009,18100,44-45,10.0,15.0,-5.0,355,262,93,195,0.47692307692307695,1.5
2009,18140,44-45,417.0,488.0,-71.0,11768,15515,-3747,3049,-1.2289275172187601,1.170263788968825
2009,18180,44-45,43.0,67.0,-24.0,912,1399,-487,491,-0.9918533604887984,1.558139534883721
2009,18220,44-45,3.0,11.0,-8.0,82,108,-26,70,-0.37142857142857144,3.6666666666666665
2009,18260,44-45,35.0,47.0,-12.0,468,917,-449,429,-1.0466200466200466,1.3428571428571427
2009,18300,44-45,16.0,24.0,-8.0,211,470,-259,230,-1.126086956521739,1.5
2009,18340,44-45,44.0,56.0,-12.0,570,1191,-621,422,-1.471563981042654,1.2727272727272727
2009,18380,44-45,13.0,14.0,-1.0,108,239,-131,122,-1.0737704918032787,1.0769230769230769
2009,18420,44-45,12.0,21.0,-9.0,144,354,-210,158,-1.3291139240506329,1.75
2009,18460,44-45,11.0,17.0,-6.0,106,252,-146,127,-1.1496062992125984,1.5454545454545454
2009,18500,44-45,17.0,22.0,-5.0,296,385,-89,272,-0.3272058823529412,1.2941176470588236
2009,18580,44-45,77.0,146.0,-69.0,2049,2908,-859,876,-0.980593607305936,1.896103896103896
2009,18620,44-45,16.0,9.0,7.0,249,262,-13,162,-0.08024691358024691,0.5625
2009,18660,44-45,4.0,17.0,-13.0,129,226,-97,154,-0.6298701298701299,4.25
2009,18700,44-45,17.0,15.0,2.0,262,568,-306,239,-1.2803347280334727,0.8823529411764706
2009,18740,44-45,5.0,13.0,-8.0,77,186,-109,107,-1.0186915887850467,2.6
2009,18820,44-45,8.0,12.0,-4.0,130,191,-61,107,-0.5700934579439252,1.5
2009,18860,44-45,0.0,4.0,-4.0,95,81,14,63,0.2222222222222222,0.0
2009,18880,44-45,115.0,165.0,-50.0,1576,2865,-1289,798,-1.6152882205513786,1.434782608695652
2009,18900,44-45,18.0,28.0,-10.0,274,487,-213,187,-1.13903743315508,1.5555555555555556
2009,18980,44-45,17.0,25.0,-8.0,272,393,-121,284,-0.426056338028169,1.4705882352941178
2009,19060,44-45,23.0,33.0,-10.0,468,611,-143,308,-0.4642857142857143,1.434782608695652
2009,19100,44-45,1749.0,1743.0,6.0,34026,42218,-8192,9843,-0.8322665853906329,0.9965694682675815
2009,19140,44-45,31.0,52.0,-21.0,460,1146,-686,422,-1.6255924170616114,1.6774193548387097
2009,19180,44-45,20.0,21.0,-1.0,374,383,-9,208,-0.04326923076923077,1.05
2009,19220,44-45,9.0,18.0,-9.0,188,348,-160,179,-0.8938547486033519,2.0
2009,19260,44-45,33.0,45.0,-12.0,727,1084,-357,363,-0.9834710743801653,1.3636363636363635
2009,19300,44-45,83.0,85.0,-2.0,1506,1857,-351,706,-0.4971671388101983,1.0240963855421688
2009,19340,44-45,76.0,106.0,-30.0,2130,2495,-365,914,-0.3993435448577681,1.394736842105263
2009,19430,44-45,126.0,208.0,-82.0,3833,5147,-1314,1493,-0.8801071667782987,1.6507936507936507
2009,19460,44-45,34.0,53.0,-19.0,602,1000,-398,460,-0.8652173913043478,1.5588235294117647
2009,19500,44-45,16.0,28.0,-12.0,280,688,-408,301,-1.3554817275747508,1.75
2009,19540,44-45,4.0,12.0,-8.0,64,231,-167,122,-1.3688524590163935,3.0
2009,19580,44-45,4.0,14.0,-10.0,120,402,-282,141,-2.0,3.5
2009,19620,44-45,10.0,16.0,-6.0,123,241,-118,132,-0.8939393939393939,1.6
2009,19660,44-45,183.0,260.0,-77.0,2977,5930,-2953,1395,-2.1168458781362007,1.4207650273224044
2009,19700,44-45,6.0,7.0,-1.0,63,258,-195,63,-3.0952380952380953,1.1666666666666667
2009,19740,44-45,701.0,784.0,-83.0,11733,19261,-7528,4632,-1.625215889464594,1.1184022824536377
2009,19760,44-45,6.0,8.0,-2.0,161,169,-8,87,-0.09195402298850575,1.3333333333333333
2009,19780,44-45,97.0,157.0,-60.0,2421,4024,-1603,1255,-1.2772908366533864,1.6185567010309279
2009,19810,44-45,6.0,14.0,-8.0,188,251,-63,129,-0.4883720930232558,2.3333333333333335
2009,19820,44-45,1179.0,1517.0,-338.0,19391,29577,-10186,9559,-1.0655926352128884,1.2866836301950806
2009,19860,44-45,8.0,10.0,-2.0,157,184,-27,153,-0.17647058823529413,1.25
2009,19940,44-45,3.0,5.0,-2.0,51,211,-160,99,-1.6161616161616161,1.6666666666666667
2009,19980,44-45,0.0,8.0,-8.0,106,134,-28,114,-0.24561403508771928,0.0
2009,20020,44-45,38.0,69.0,-31.0,701,1491,-790,556,-1.420863309352518,1.8157894736842106
